,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
15,862,2018-12-19,47.490002,47.73,45.380001,45.57,42.856392,39717600,2,12,51,-0.5236698565701777,-4.21330261136712,5.156899275839361,-1.4702699144173723,10.006585472898836,6.91244678516568,10.028525345622125,6.91244678516568,25.25784946236559,-3.3135878867676105,-5.025238095238088,-5.9688413429888,-4.959407504937459,-0.0658739555144139,0
16,782,2018-08-24,54.150002,54.224998,53.7775,54.040001,52.433147,73905600,4,8,34,0.5151069559588497,-0.2035547704745675,0.8280865871930609,12.143782158701294,0.6569189367705721,24.907473632356144,0.6569189367705721,30.352516092662537,0.6569189367705721,0.5135085027107907,0.5181402568811825,0.3238323404176097,-0.6569189367705721,0.8167385369048636,0
17,547,2017-09-19,39.877499,39.942501,39.610001,39.682499,37.929066,83242400,1,9,38,0.5293981218882041,-0.4914005037837972,0.8379008590159686,0.9575934217247836,3.3516084760690106,10.369805591124692,3.3516084760690106,33.40263172437805,3.3516084760690106,-0.7245057827633372,0.2834977706419136,-0.5795980742039442,-1.3419038957198826,-1.7043556504463038,0
18,1478,2021-06-02,3223.100098,3235.0,3208.0,3233.98999,3233.98999,2014500,2,6,22,0.1382628162582865,0.3367323966268722,0.8348819904665197,2.537115119518349,7.3383056142359875,8.721116635243511,7.3383056142359875,23.914418238505437,9.197924604584198,0.337660970929599,0.1199720163636024,-0.9638224637794888,-0.7748959977454942,-1.4741083288910055,0
19,255,2016-07-22,24.815001,24.825001,24.577499,24.665001,23.041672,113254800,4,7,29,-0.1709705320325976,-0.608149174613853,1.0034542467685317,6.709916614234066,1.317652490668856,8.433009996634503,13.6225374570226,8.433009996634503,25.055737885435324,-1.317652490668856,-1.2264341688046088,-1.1858868361691912,-0.1216257805949414,-1.356079776292575,0
20,1448,2021-04-20,63.639999,63.759998,62.41,62.700001,62.316189,19872100,1,4,16,0.0157127138816217,-1.4991993381307964,2.153106823714415,1.084531083181318,8.867625057932614,26.539074536856862,8.867625057932614,29.649122334144785,8.867625057932614,-3.2695358330217563,-3.700153051034247,-2.3763970912855434,-4.01913869187976,1.569858688071292,0
21,1402,2021-02-11,135.899994,136.389999,133.770004,135.130005,134.900864,64280000,3,2,6,0.3766858732305652,-0.5698134918295764,1.9388699053182072,6.3124448193426845,5.942424852274648,20.93540143064452,5.942424852274648,58.48997489491694,5.942424852274648,-0.6512173221631955,-1.3172492667338946,-1.206238392428086,-1.6724590515629578,0.1772844861226282,0
22,531,2017-08-25,39.912498,40.139999,39.817501,39.965,38.199085,101920400,4,8,34,0.2385810199389443,0.131369948705127,0.8069510821969298,6.962344551482555,1.08845740022519,11.99800325284625,1.08845740022519,35.48730389090454,1.08845740022519,-0.0750631802827387,0.0500437883147832,1.6576954835481206,1.4762917552858836,0.9970892425837524,0
23,1248,2020-07-02,59.189999,59.810001,58.970001,59.130001,57.600483,15578600,3,7,27,0.6461452024120873,-0.1014679502542207,1.4205986568476403,2.7566395610241914,8.811085594265421,24.55606249693789,14.087599964694734,24.55606249693789,15.795704113044064,-1.1838339052285831,1.4544241255805102,2.7566395610241914,1.0485421774303656,0.6886126857807688,0
24,822,2018-10-22,44.5,45.34,44.099998,45.009998,42.065018,34508800,0,10,43,1.1363636363636365,1.1330771443269183,2.754947911795073,2.243941446076054,8.331482263118518,2.243941446076054,26.816273131138544,9.3979097710691,26.816273131138544,0.0888624789541195,-1.9551233928070824,-2.06620982298199,1.0664275079505812,-1.1460629213483216,0
25,256,2016-07-25,13.75,13.9525,13.69,13.92,13.048806,31252800,0,7,30,0.6036217303822906,1.2212643678160915,1.885775862068973,18.75,-1.813936781609192,43.10344827586207,-1.813936781609192,64.5653735632184,-1.813936781609192,4.418103448275864,2.6221264367816106,3.87931034482758,4.867097701149428,1.6775560656895687,0
26,1286,2020-08-26,49.389999,49.669998,49.23,49.549999,48.5961,28616600,2,8,35,-0.0809245397531795,0.3229061619153546,0.8879879089402258,3.6730555736237305,23.208880387666607,3.6730555736237305,29.84863228756069,9.969723712809769,38.18365768281851,0.827447039908107,0.5449041482321788,0.7669041527124956,2.462153430114094,-0.3036376395288386,0
27,1357,2020-12-07,122.309998,124.57,122.25,123.75,123.355827,86712000,0,12,50,0.0490781186094013,1.1636379797979852,1.8747474747474693,12.105052929292928,-0.5414125252525307,25.159597575757576,8.428277171717168,54.67272808080808,8.428277171717168,0.6545438383838328,0.5414125252525307,0.8323224242424272,3.7979773737373703,0.506509901266522,0
28,561,2017-10-09,39.68,39.880001,39.52,39.860001,36.350838,18494100,0,10,41,0.1261645186433371,0.4515830293130128,0.9031635498453624,12.142500949761628,-0.5770195540135508,16.056201303155998,-0.5770195540135508,16.056201303155998,-0.5770195540135508,0.8279026385373156,1.3045684569852207,1.2042147214195928,2.0572001490918184,-0.5296317513426513,0
29,1299,2020-09-15,49.790001,50.599998,49.73,50.0,49.037437,27598300,1,9,38,0.7690771098967821,0.4199980000000067,1.7399960000000052,3.620002,4.5,4.540000000000006,28.679992,10.779998000000004,36.94000199999999,1.4400020000000069,2.080001999999993,0.7600020000000001,2.180000000000007,0.7345622540115595,0
30,877,2019-01-11,36.0825,37.4375,35.802502,37.2075,36.306572,87476400,4,1,2,-0.6197039349914927,3.0235839548478127,4.394269972451799,14.61398911509777,6.35624000537526,14.61398911509777,94.42315662164884,14.61398911509777,94.42315662164884,4.199422159510851,6.0471679096956255,3.6484633474434016,8.49290868776458,1.070196727726739,0
31,925,2019-03-22,1810.170044,1818.97998,1763.109985,1764.77002,1764.77002,6363000,4,3,12,-0.4996518337145224,-2.5725745273029985,3.165851321522337,8.88614761259373,3.087653880248942,23.84503670342269,3.087653880248942,23.84503670342269,15.568033618340822,-1.841599734338189,0.1654631462971,1.281753188440945,2.969794047158614,0.5348703091155188,0
32,1268,2020-07-31,48.130001,48.32,46.970001,47.73,46.495361,46536000,4,7,31,0.2917253472921362,-0.8380494447936376,2.82840771003561,-0.5447349675256654,28.11649277184162,6.5367672323486286,34.799907814791545,6.5367672323486286,43.45275717578043,-0.7123402472239754,-3.1636329352608428,-3.855017808506188,-5.9920385501781,1.180122177642287,0
33,289,2016-09-09,36.099998,36.389999,35.439999,35.439999,31.378975,29457900,4,9,36,-0.933043384551138,-1.8622997139475064,2.680586983086548,2.5677201627460646,3.1884904962892358,16.393905654455573,3.1884904962892358,20.372461071457703,3.1884904962892358,-2.8781039186824,-3.1884904962892358,-1.8058775904593003,-1.6365717166075622,1.7738441367048707,0
